Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"L Carnis","A neo-institutional economic approach to automated speed enforcement systems",2010,"European transport research review","Springer","https://link.springer.com/article/10.1007/s12544-010-0023-4","https://scholar.google.com/scholar?cites=4788506968505038831&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-05-21 15:27:44","HTML","10.1007/s12544-010-0023-4","","",,,,,11,0.79,11,1,14,"Purpose From the economic literature, the automated speed enforcement schemes can be interpreted as a specific institution, which works to the reduction of the social cost and …","https://link.springer.com/article/10.1007/s12544-010-0023-4","https://scholar.google.com/scholar?q=related:77c5nrcxdEIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
15,"S Washington, K Shin, I Van Schalkwyk","Evaluation of the city of Scottsdale loop 101 photo enforcement demonstration program.",2007,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/18026","https://scholar.google.com/scholar?cites=665993423150764330&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-05-21 15:27:44","","","","",,,,,15,0.88,5,3,17,"… speed enforcement camera demonstration program on a 7.8-mile stretch of the SR 101 segment within Scottsdale. The speed enforcement … fixed-site photo enforcement equipment on a …","https://rosap.ntl.bts.gov/view/dot/18026/dot_18026_DS1.pdf","https://scholar.google.com/scholar?q=related:KtGlYX0VPgkJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"KM Morrison","The Complete Book on Speed Enforcement: A Practical Guide to Understanding Speed Enforcement Concepts and Devices",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=wcLwCAAAQBAJ&oi=fnd&pg=PR1&dq=%22speed+enforcement%22%7C%22speed+gun%22%7C%22speed+gun%22%7C%22photo+enforcement%22%7C%22photo+enforcement%22&ots=aw1_LLd_fF&sig=pOS5_6kRZ9_U5n_rwAW8vNQQqSE","https://scholar.google.com/scholar?cites=12337961374776703004&as_sdt=2005&sciodt=0,5&hl=en",33,"2024-05-21 15:27:44","BOOK","","","",,,,,1,0.08,1,1,12,"The goal of this unique book is to give the reader a thorough understanding of speed enforcement concepts along with the devices that measure speed and, by means of interesting …","","https://scholar.google.com/scholar?q=related:HDgORIA-OasJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
58,"JC Medina, RF Benekohal…","Downstream effects of speed photo–radar enforcement and other speed reduction treatments on work zones",2009,"Transportation …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2107-03","https://scholar.google.com/scholar?cites=6989881185506405377&as_sdt=2005&sciodt=0,5&hl=en",34,"2024-05-21 15:27:44","","10.3141/2107-03","","",,,,,58,3.87,19,3,15,"… Also, Goldenbeld and Van Schagen (7) studied the effects of speed enforcement with mobile radar on rural roads in the Dutch province of Friesland during a 5-year period, finding …","","https://scholar.google.com/scholar?q=related:AaxLfOcLAWEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"JP Silva, JP Craveiro…","Evaluation of the Performance of Light Speed Enforcement Systems",2010,"12th World Conference …","researchgate.net","https://www.researchgate.net/profile/Ana-Silva-200/publication/228917984_EVALUATION_OF_THE_PERFORMANCE_OF_LIGHT_SPEED_ENFORCEMENT_SYSTEMS/links/544e2c950cf26dda088e51a9/EVALUATION-OF-THE-PERFORMANCE-OF-LIGHT-SPEED-ENFORCEMENT-SYSTEMS.pdf","https://scholar.google.com/scholar?cites=14926525399983635370&as_sdt=2005&sciodt=0,5&hl=en",35,"2024-05-21 15:27:44","PDF","","","",,,,,1,0.07,0,3,14,"Road accident rates in urban areas are still a serious problem, and speeding continues to the leading factor for this situation. To tackle this problem a number of mitigation measures …","https://www.researchgate.net/profile/Ana-Silva-200/publication/228917984_EVALUATION_OF_THE_PERFORMANCE_OF_LIGHT_SPEED_ENFORCEMENT_SYSTEMS/links/544e2c950cf26dda088e51a9/EVALUATION-OF-THE-PERFORMANCE-OF-LIGHT-SPEED-ENFORCEMENT-SYSTEMS.pdf","https://scholar.google.com/scholar?q=related:qrveZMSrJc8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
70,"CYD Yang, WG Najm","Examining driver behavior using data gathered from red light photo enforcement cameras",2007,"Journal of safety research","Elsevier","https://www.sciencedirect.com/science/article/pii/S002243750700059X","https://scholar.google.com/scholar?cites=11673918104671410049&as_sdt=2005&sciodt=0,5&hl=en",36,"2024-05-21 15:27:44","HTML","","","",,,,,70,4.12,35,2,17,"INTRODUCTION: To develop an effective driver assistance system that can prevent red light violations, it is important to have a thorough understanding of contributing factors and …","https://www.sciencedirect.com/science/article/pii/S002243750700059X","https://scholar.google.com/scholar?q=related:gdfwRaoWAqIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
105,"K Shin, SP Washington, I van Schalkwyk","Evaluation of the Scottsdale Loop 101 automated speed enforcement demonstration program",2009,"Accident Analysis &Prevention","Elsevier","https://www.sciencedirect.com/science/article/pii/S000145750800242X","https://scholar.google.com/scholar?cites=12368026836871776171&as_sdt=2005&sciodt=0,5&hl=en",37,"2024-05-21 15:27:44","HTML","","","",,,,,105,7.00,35,3,15,"… Although all studies suggest that photo enforcement cameras are effective in reducing speed and crash frequency at photo enforcement camera deployment sites, the estimates of the …","https://www.sciencedirect.com/science/article/pii/S000145750800242X","https://scholar.google.com/scholar?q=related:q4c9KOEOpKsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
7,"JS Park, JH Kim, CS Hyun, DH Joo","Analysis of speeding characteristics using data from red light and speed enforcement cameras",2016,"Journal of Korean Society of …","koreascience.kr","https://koreascience.kr/article/JAKO201616853627031.pdf","https://scholar.google.com/scholar?cites=6637624048279475721&as_sdt=2005&sciodt=0,5&hl=en",38,"2024-05-21 15:27:44","PDF","","","",,,,,7,0.88,2,4,8,"Speeding is an important factor in traffic safety. Speed not only affects crash severity, but is also related to the possibility of crash occurrence. This study presents results from an analysis …","https://koreascience.kr/article/JAKO201616853627031.pdf","https://scholar.google.com/scholar?q=related:CdZJfueTHVwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
4,"D Soole, B Watson, J Fleiter","A review of international speed enforcement policies and practices: Evidence-based recommendations for best practice",2014,"… , Part I: Proceedings of the 5th …","eprints.qut.edu.au","https://eprints.qut.edu.au/75877","https://scholar.google.com/scholar?cites=9831777661831686520&as_sdt=2005&sciodt=0,5&hl=en",39,"2024-05-21 15:27:44","","","","",,,,,4,0.40,1,3,10,"… approach to review speed enforcement policies and practices … and compare the speed enforcement policies and practices used in … of various approaches to speed enforcement; and, (iii) …","https://eprints.qut.edu.au/75877/18/75877.pdf","https://scholar.google.com/scholar?q=related:eCkZRLF9cYgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
12,"MK HAMZAH, CP NG, FH KHAIRUDDIN…","The automated speed enforcement system—a case study in Putrajaya",2013,"Journal of the Eastern …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/easts/10/0/10_2133/_article/-char/ja/","https://scholar.google.com/scholar?cites=6792641616536175904&as_sdt=2005&sciodt=0,5&hl=en",40,"2024-05-21 15:27:44","","","","",,,,,12,1.09,3,4,11,"Speeding contributed 60% of road crashes in Malaysia every year. The automated speed enforcement (ASE) system was piloted in 10 blackspots area across the states of Selangor, …","https://www.jstage.jst.go.jp/article/easts/10/0/10_2133/_pdf","https://scholar.google.com/scholar?q=related:IIUssI9PRF4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
15,"SR Morain, AC Gielen, K Bhalla","Automated speed enforcement systems to reduce traffic-related injuries: closing the policy implementation gap",2016,"Injury prevention","injuryprevention.bmj.com","https://injuryprevention.bmj.com/content/22/1/79.short","https://scholar.google.com/scholar?cites=4433099679765369692&as_sdt=2005&sciodt=0,5&hl=en",41,"2024-05-21 15:27:44","","","","",,,,,15,1.88,5,3,8,"… most common method of speed enforcement relies upon … speed enforcement (ASE) is a promising strategy to address many of the limitations of current approaches to speed enforcement…","https://www.researchgate.net/profile/Stephanie-Morain/publication/277252635_Automated_speed_enforcement_systems_to_reduce_traffic-related_injuries_Closing_the_policy_implementation_gap/links/58f281a6458515ff23af7c9f/Automated-speed-enforcement-systems-to-reduce-traffic-related-injuries-Closing-the-policy-implementation-gap.pdf","https://scholar.google.com/scholar?q=related:XBNQ0quIhT0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
7,"A Hajbabaie, H Ramezani…","Speed photo enforcement effects on headways in work zones",2011,"… and Development Institute …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/41167(398)117","https://scholar.google.com/scholar?cites=12175063557596225696&as_sdt=2005&sciodt=0,5&hl=en",42,"2024-05-21 15:27:44","","10.1061/41167(398)117","","",,,,,7,0.54,2,3,13,"Determining the effects of Speed Photo-radar Enforcement (SPE) on headways of vehicles traveling in a work zone is important since maintaining a larger headway provides drivers …","","https://scholar.google.com/scholar?q=related:oKBTpMyD9qgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
157,"LJ Mountain, WM Hirst, MJ Maher","Are speed enforcement cameras more effective than other speed management measures?: The impact of speed management schemes on 30 mph roads",2005,"Accident Analysis &Prevention","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001457505000540","https://scholar.google.com/scholar?cites=4080893780072252400&as_sdt=2005&sciodt=0,5&hl=en",43,"2024-05-21 15:27:44","HTML","","","",,,,,157,8.26,52,3,19,"This paper presents the results of an evaluation of the impact of various types of speed management schemes on both traffic speeds and accidents. The study controls for general trends …","https://www.sciencedirect.com/science/article/pii/S0001457505000540","https://scholar.google.com/scholar?q=related:8MNOf0U_ojgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
15,"M Gouda, K El-Basyouny","Investigating time halo effects of mobile photo enforcement on urban roads",2017,"Transportation research record","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2660-06","https://scholar.google.com/scholar?cites=16281856332352937728&as_sdt=2005&sciodt=0,5&hl=en",44,"2024-05-21 15:27:44","","10.3141/2660-06","","",,,,,15,2.14,8,2,7,"This paper investigates the time halo effects of mobile photo enforcement (MPE) on urban arterial and collector roads. Speed data were continuously recorded at nine locations for five …","https://era.library.ualberta.ca/items/8d8b9728-a463-4179-a5e9-6cce974159f7/download/d2950c95-543d-4bfc-878d-13697d116c37","https://scholar.google.com/scholar?q=related:AF_XvRHG9OEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"SL Ramsbacher","Maricopa County Justice Courts Photo Enforcement Program: A Post Mortem",2011,"","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=22983192d000f6da77f797ac82e18736ff59d082","https://scholar.google.com/scholar?cites=15919513578719813481&as_sdt=2005&sciodt=0,5&hl=en",45,"2024-05-21 15:27:44","BOOK","","","",,,,,1,0.08,1,1,13,"… for this project will be on the photo speed enforcement citation specifically. The author will show the … used for handling the increased volume of these photo speed enforcement citations. …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=22983192d000f6da77f797ac82e18736ff59d082","https://scholar.google.com/scholar?q=related:aR-aMEF57dwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
13,"D Soole, J Fleiter, B Watson","Point-to-point speed enforcement: Recommendations for better practice",2013,"Proceedings of the 2013 …","eprints.qut.edu.au","https://eprints.qut.edu.au/66855","https://scholar.google.com/scholar?cites=10529643717994081465&as_sdt=2005&sciodt=0,5&hl=en",46,"2024-05-21 15:27:44","","","","",,,,,13,1.18,4,3,11,"Point-to-point speed cameras are a relatively new and innovative technological approach to speed enforcement that is increasingly been used in a number of highly motorised countries…","https://eprints.qut.edu.au/66855/2/66855.pdf","https://scholar.google.com/scholar?q=related:uex1TizPIJIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
186,"C Goldenbeld, I van Schagen","The effects of speed enforcement with mobile radar on speed and accidents: An evaluation study on rural roads in the Dutch province Friesland",2005,"Accident Analysis &Prevention","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001457505001089","https://scholar.google.com/scholar?cites=16632386887535437915&as_sdt=2005&sciodt=0,5&hl=en",47,"2024-05-21 15:27:44","HTML","","","",,,,,186,9.79,93,2,19,"… In the Netherlands, in the late 1990s, speed enforcement got a … –2002) of the speed enforcement activities at rural roads in … study was the absence or presence of speed enforcement. …","https://www.sciencedirect.com/science/article/pii/S0001457505001089","https://scholar.google.com/scholar?q=related:WyhqhsAb0uYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
5,"F Alamry, Y Hassan","Safety evaluation of automated speed enforcement cameras operated through a private finance initiative system in Saudi Arabia",2020,"Adv. Transp. Stud","researchgate.net","https://www.researchgate.net/profile/Fayez-Alamry/publication/341713799_Safety_evaluation_of_automated_speed_enforcement_cameras_operated_through_a_private_finance_initiative_system_in_Saudi_Arabia/links/61950b3bd7d1af224bfc5877/Safety-evaluation-of-automated-speed-enforcement-cameras-operated-through-a-private-finance-initiative-system-in-Saudi-Arabia.pdf","https://scholar.google.com/scholar?cites=448402417805455739&as_sdt=2005&sciodt=0,5&hl=en",48,"2024-05-21 15:27:44","PDF","","","",,,,,5,1.25,3,2,4,"… of the largest fixed and mobile automated speed enforcement cameras in the world. The main … to assess the effectiveness of the Mobile Speed Enforcement Cameras (MSECs) operated …","https://www.researchgate.net/profile/Fayez-Alamry/publication/341713799_Safety_evaluation_of_automated_speed_enforcement_cameras_operated_through_a_private_finance_initiative_system_in_Saudi_Arabia/links/61950b3bd7d1af224bfc5877/Safety-evaluation-of-automated-speed-enforcement-cameras-operated-through-a-private-finance-initiative-system-in-Saudi-Arabia.pdf","https://scholar.google.com/scholar?q=related:e3G4jZ8LOQYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
